urun_kod;satici_kod;kategori_kod;umg;mg;marka_kod;klasman_kod;nitelik;durum;ithal;olcu_birimi;koli_ici;paket_ici
1025926;10000653;21;2103;210302;1865;210302;Regular;Z2;3;KL;264;0
1025929;10000653;21;2103;210302;1865;210302;Regular;Z2;3;KL;264;0
1025928;10000653;21;2103;210302;1865;210302;Regular;Z2;3;KL;264;0
1030034;10000707;22;2206;220603;1663;220603;Regular;;3;KL;260;0
1030035;10000707;22;2206;220603;1663;220603;Regular;;3;KL;260;0
1002121;10000060;16;1601;160101;1109;160101;Regular;;2;KL;250;6
1029681;10000020;21;2101;210103;1056;210103;Regular;Z2;2;PAK;3;528
1020414;10000020;21;2102;210204;1056;210204;Regular;Z2;2;PAK;0;510
1014294;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;504
1014295;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;504
1018697;10000031;21;2101;210101;1088;210101;Regular;Z2;2;PAK;1;504
1029734;10000031;21;2102;210201;1871;210201;Regular;Z2;2;PAK;504;504
1029737;10000031;21;2102;210201;1871;210201;Regular;Z2;2;PAK;504;504
1029738;10000031;21;2102;210201;1871;210201;Regular;Z2;2;PAK;504;504
1028318;10000031;21;2102;210203;1871;210203;Regular;Z2;2;PAK;504;504
1023428;10000797;21;2102;210201;1049;210201;Regular;Z2;2;KL;250;3
1023421;10000797;21;2102;210207;1049;210207;Regular;Z2;2;KL;246;3
1023423;10000797;21;2102;210207;1049;210207;Regular;Z2;2;KL;246;3
1023424;10000797;21;2102;210207;1049;210207;Regular;Z2;2;KL;246;3
1023425;10000797;21;2102;210207;1049;210207;Regular;Z2;2;KL;246;3
1014299;10000044;14;1408;140801;1669;140801;Regular;;2;KL;240;20
1034048;10000104;16;1607;160701;1310;160701;Regular;;2;KL;240;0
1013557;70000005;16;1604;160401;1611;160401;Regular;;1;KL;240;30
1032978;10000722;12;1201;120113;1663;120113;Sezonluk;Z2;2;KL;240;1
1021962;10000050;20;2002;200221;1300;200221;Regular;;2;PAK;2000;500
1003830;10000110;15;1502;150201;1267;150201;Regular;Z2;2;PAK;480;480
1028863;10000020;21;2102;210202;1056;210202;Regular;Z2;2;PAK;0;441
1032979;10000722;12;1201;120113;1663;120113;Sezonluk;Z2;2;KL;240;1
1031159;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031164;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031165;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031167;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031169;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031170;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031171;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031173;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031174;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031175;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031176;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031177;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031178;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031179;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031181;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031182;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031184;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031185;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031186;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031188;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031190;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1031193;10000767;12;1206;120601;1865;120601;Regular;Z2;3;KL;240;6
1003759;10000037;15;1502;150201;1233;150201;Regular;Z2;2;KL;240;0
1011230;10000137;15;1502;150201;1237;150201;Regular;Z2;2;KL;240;6
1025752;10000137;20;2002;200208;1237;200208;Regular;Z2;2;KL;240;30
1026627;10000797;21;2102;210201;1049;210201;Regular;Z2;2;KL;240;3
1023488;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1028323;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1028326;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1028329;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1028331;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1028332;10000797;21;2103;210301;1049;210301;Regular;Z2;2;KL;240;3
1031155;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031156;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031157;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031158;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031160;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031161;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031162;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031163;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031166;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031168;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031172;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031180;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031183;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031187;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031189;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031191;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031192;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031194;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1031195;10000767;12;1206;120601;1865;120601;Regular;Z3;3;KL;240;6
1028512;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;KL;234;3
1029457;10000797;21;2103;210301;1049;210301;Grup spot;Z2;2;KL;231;3
1026834;10000653;21;2104;210401;1865;210401;Regular;Z2;3;KL;228;3
1025204;10000797;21;2102;210202;1049;210202;Regular;Z2;2;KL;225;3
1025206;10000797;21;2102;210202;1049;210202;Regular;Z2;2;KL;225;3
1028514;10000797;20;2002;200801;1049;200801;Grup spot;Z2;2;KL;222;3
1031062;10000797;20;2002;200801;1049;200801;Regular;Z2;2;KL;222;222
1031063;10000797;20;2002;200801;1049;200801;Regular;Z2;2;KL;222;222
1027474;10000798;17;1702;170201;1930;170201;Grup spot;Z2;2;KL;220;0
1031522;10000059;16;1607;160701;1167;160701;Regular;Z2;2;KL;216;18
1031096;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031097;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031098;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031099;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031100;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031101;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031093;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031094;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1031095;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;216;18
1029450;10000797;21;2102;210202;1049;210202;Grup spot;Z2;2;KL;216;4
1027289;10000031;21;2101;210102;1871;210102;Regular;Z2;2;KL;216;216
1029456;10000797;21;2101;210102;1049;210102;Grup spot;Z2;2;KL;207;3
1026645;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1027811;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1023238;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;1;432
1023235;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;1;432
1009025;10000020;21;2102;210205;1056;210205;Regular;Z2;2;PAK;3;432
1027812;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1027814;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1026959;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;324;432
1026962;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;324;432
1026960;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;324;432
1027815;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1026963;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;324;432
1026961;10000664;21;2104;210408;1922;210408;Regular;Z2;2;PAK;324;432
1012282;10000031;21;2102;210201;1871;210201;Regular;Z2;2;PAK;1;420
1027817;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1018761;10000031;21;2102;210203;1088;210203;Regular;Z2;2;PAK;1;420
1018765;10000031;21;2102;210203;1088;210203;Regular;Z2;2;PAK;1;420
1001404;10000020;21;2103;210301;1056;210301;Regular;;2;PAK;6;378
1028707;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;207;3
1033996;10000623;16;1606;160602;2013;160602;Regular;;2;KL;200;0
1024927;10000073;16;1699;169901;1043;169901;Hediye;;2;KL;200;0
1024928;10000073;16;1699;169901;1043;169901;Hediye;;2;KL;200;0
1033971;10000623;16;1605;160519;2013;160519;Regular;;2;KL;200;0
1002110;10000060;20;2002;200217;1109;200217;Regular;;2;KL;200;6
1002128;10000060;22;2204;220401;1109;220401;Regular;;2;KL;200;6
1026848;10000532;12;1202;120203;1663;120203;Sezonluk;Z2;3;KL;200;0
1026849;10000532;12;1202;120203;1663;120203;Sezonluk;Z2;3;KL;200;0
1026850;10000532;12;1202;120203;1663;120203;Sezonluk;Z2;3;KL;200;0
1030590;10000532;12;1202;120203;1663;120203;Grup spot;Z2;3;KL;200;0
1030591;10000532;12;1202;120203;1663;120203;Grup spot;Z2;3;KL;200;0
1024490;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1024489;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1024492;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1024493;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1024491;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1024494;10000031;21;2101;210103;1088;210103;Regular;Z2;2;PAK;378;378
1001413;10000020;21;2103;210301;1056;210301;Regular;Z2;2;PAK;6;378
1030592;10000532;12;1202;120203;1663;120203;Grup spot;Z2;3;KL;200;0
1007982;10000060;12;1206;120601;1109;120601;Regular;Z2;2;KL;200;0
1027468;10000172;17;1702;170201;1825;170201;Grup spot;Z2;2;KL;200;0
1027470;10000172;17;1702;170207;1929;170207;Grup spot;Z2;2;KL;200;0
1020218;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020219;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020220;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020221;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020222;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020223;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1020224;10000137;20;2005;200211;1237;200211;Regular;Z2;2;KL;200;0
1025767;10000137;20;2005;200212;1237;200212;Regular;Z2;2;KL;200;10
1025766;10000137;20;2005;200212;1237;200212;Regular;Z2;2;KL;200;10
1030514;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030537;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030538;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030539;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030540;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030541;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030542;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030543;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030544;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1030545;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;200;5
1022779;10000504;23;2311;231104;1814;231104;Regular;Z2;2;KL;200;0
1022886;10000011;23;2311;231104;1779;231104;Regular;Z2;2;KL;200;0
1023492;10000797;21;2103;210302;1049;210302;Regular;Z2;2;KL;198;3
1023482;10000797;21;2104;210408;1049;210408;Regular;Z2;2;KL;195;3
1012027;10000104;16;1607;160701;1310;160701;Regular;;2;KL;192;8
1034046;10000104;16;1607;160701;1310;160701;Regular;;2;KL;192;0
1022551;10000159;16;1601;160101;1309;160101;Regular;;2;KL;192;16
1016411;10000159;16;1601;160101;1309;160101;Regular;;2;KL;192;24
1013434;70000005;16;1605;160512;1611;160512;Regular;;1;KL;192;12
1020972;10000061;20;2002;200220;1535;200220;Regular;;2;KL;192;6
1028380;10000061;20;2002;200203;1535;200203;Regular;;2;KL;192;6
1028381;10000061;20;2002;200203;1535;200203;Regular;;2;KL;192;6
1020970;10000061;20;2002;200203;1535;200203;Regular;;2;KL;192;6
1028378;10000061;20;2002;200803;1535;200803;Regular;;2;KL;192;6
1020971;10000061;20;2002;200803;1535;200803;Regular;;2;KL;192;6
1028379;10000061;20;2002;200803;1535;200803;Regular;;2;KL;192;6
1031326;70000007;21;2102;210208;1544;210208;Regular;;1;KL;192;16
1031054;10000797;20;2005;200212;1049;200212;Regular;Z2;2;KL;192;1
1031747;10000797;21;2101;210102;1049;210102;Regular;Z2;2;KL;192;1
1028382;10000061;20;2002;200203;1535;200203;Regular;Z2;2;KL;192;6
1027993;10000061;20;2002;200203;1535;200203;Regular;Z2;2;KL;192;6
1025750;10000137;20;2002;200208;1237;200208;Regular;Z2;2;KL;192;24
1025753;10000137;20;2002;200221;1237;200221;Regular;Z2;2;KL;192;24
1025751;10000137;20;2002;200221;1237;200221;Regular;Z2;2;KL;192;24
1027476;10000061;20;2002;200215;1535;200215;Regular;Z2;2;KL;192;6
1025328;10000061;20;2002;200803;1535;200803;Regular;Z2;2;KL;192;6
1023432;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;192;3
1023435;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;192;3
1023436;10000797;21;2101;210103;1049;210103;Regular;Z2;2;KL;192;3
1031321;70000007;21;2102;210201;1544;210201;Regular;Z2;1;KL;192;24
1013435;70000005;16;1605;160520;1611;160520;Regular;Z2;1;KL;192;12
1015746;10000025;23;2311;231101;1131;231101;Regular;Z2;2;KL;192;0
1015745;10000025;23;2311;231101;1131;231101;Regular;Z2;2;KL;192;0
1021045;10000025;23;2311;231101;1131;231101;Regular;Z3;2;KL;192;1
1002248;10000025;23;2311;231101;1131;231101;Regular;Z3;2;KL;192;2
1023414;10000797;21;2102;210205;1049;210205;Regular;Z2;2;KL;186;3
1028092;10000693;16;1605;160519;1865;160519;Regular;;3;KL;180;0
1028093;10000693;16;1605;160519;1865;160519;Regular;;3;KL;180;0
1028094;10000693;16;1605;160519;1865;160519;Regular;;3;KL;180;0
1028095;10000693;16;1605;160519;1865;160519;Regular;;3;KL;180;0
1009862;10000812;17;1703;170301;1562;170301;Regular;;2;KL;180;0
1028626;10000812;17;1703;170301;1562;170301;Regular;;2;KL;180;0
1026956;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1026954;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1026950;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1026953;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1026955;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1026952;10000664;21;2103;210302;1922;210302;Regular;;2;KL;180;6
1023382;10000528;12;1202;120201;1807;120201;Regular;Z2;2;KL;180;0
1027473;10000798;17;1702;170203;1930;170203;Grup spot;Z2;2;KL;180;0
1028521;10000797;20;2005;200503;1049;200503;Grup spot;Z2;2;KL;180;3
1028559;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;180;30
1028560;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;180;30
1028561;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;180;30
1028563;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;180;30
1028566;70000007;21;2101;210102;1544;210102;Regular;Z2;1;KL;180;30
1025202;10000797;21;2102;210202;1049;210202;Regular;Z2;2;KL;180;3
1025201;10000797;21;2102;210202;1049;210202;Regular;Z2;2;KL;180;3
1030509;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;180;6
1030510;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;180;6
1030511;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;180;6
1030512;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;180;6
1030513;70000007;21;2102;210202;1544;210202;Regular;Z2;1;KL;180;6
1029461;10000797;21;2102;210205;1049;210205;Grup spot;Z2;2;KL;180;4
1026957;10000664;21;2103;210302;1922;210302;Regular;Z2;2;KL;180;6
1026958;10000664;21;2103;210302;1922;210302;Regular;Z2;2;KL;180;6
1026951;10000664;21;2103;210302;1922;210302;Regular;Z2;2;KL;180;6
1026949;10000664;21;2103;210302;1922;210302;Regular;Z2;2;KL;180;6
1023065;10000065;21;2104;210402;1095;210402;Regular;Z2;2;KL;180;3
1023064;10000065;21;2104;210402;1095;210402;Regular;Z2;2;KL;180;3
1025211;10000797;21;2102;210207;1049;210207;Regular;Z2;2;KL;175;5
1027832;10000797;21;2104;210403;1049;210403;Regular;Z2;2;KL;174;3
1027733;10000797;21;2104;210403;1049;210403;Regular;Z2;2;KL;174;3
1029064;70000001;21;2104;210401;1533;210401;Regular;;1;KL;168;14
1030493;70000001;21;2104;210401;1533;210401;Regular;;1;KL;168;14
1031055;10000797;21;2104;210407;1049;210407;Regular;Z2;2;KL;168;1
1025958;10000031;21;2102;210205;1871;210205;Regular;Z2;2;KL;168;3
1023485;10000797;21;2104;210407;1049;210407;Regular;Z2;2;KL;168;3
1010931;10000462;19;1914;191402;1527;191402;Regular;;2;KL;162;9
1010927;10000462;19;1914;191402;1527;191402;Regular;;2;KL;162;9
1019564;10000462;19;1914;191402;1527;191402;Regular;;2;KL;162;9
1026499;10000658;23;2307;230701;1912;230701;Regular;Z2;2;KL;162;0
1026509;10000658;23;2307;230701;1912;230701;Regular;Z2;2;KL;162;0
1026504;10000658;23;2307;230701;1912;230701;Regular;Z2;2;KL;162;0
1026510;10000658;23;2307;230701;1912;230701;Regular;Z2;2;KL;162;0
1026513;10000658;23;2307;230701;1912;230701;Regular;Z2;2;KL;162;0
1012888;10000398;11;1102;110204;1574;110204;Regular;;2;KL;150;0
1033083;10000529;16;1699;169901;1447;169901;Hediye;;2;KL;150;0
1001920;10000053;20;2006;200602;1029;200602;Regular;;2;KL;150;0
1025930;10000031;21;2102;210205;1088;210205;Regular;Z2;2;KL;150;150
1023472;10000797;21;2104;210404;1049;210404;Regular;Z2;2;KL;150;3
1030305;10000398;11;1102;110201;1574;110201;Regular;;2;KL;144;12
1030304;10000398;11;1102;110204;1574;110204;Regular;;2;KL;144;12
1031803;10000051;11;1104;110402;1981;110402;Regular;;2;KL;144;0
1031804;10000051;11;1104;110402;1981;110402;Regular;;2;KL;144;0
1031805;10000051;11;1104;110402;1981;110402;Regular;;2;KL;144;0
1030303;10000398;11;1104;110402;1574;110402;Regular;;2;KL;144;0
1027680;10000044;14;1408;140801;1091;140801;Regular;;2;KL;144;12
1027679;10000044;14;1408;140801;1091;140801;Regular;;2;KL;144;12
1001416;10000020;21;2103;210301;1056;210301;Regular;Z2;2;PAK;1;378
1001400;10000020;21;2103;210301;1056;210301;Regular;Z2;2;PAK;1;378
1031772;10000044;14;1408;140801;1091;140801;Regular;;2;KL;144;0
1029013;10000020;21;2103;210301;1056;210301;Regular;Z2;2;PAK;0;378
1022146;10000044;14;1412;141201;1091;141201;Regular;;2;KL;144;12
1001518;10000020;21;2103;210301;1056;210301;Regular;Z2;2;PAK;6;378
1024907;10000044;14;1412;141201;1091;141201;Regular;;2;KL;144;12
1027976;10000058;16;1604;160403;1031;160403;Regular;;2;KL;144;0
1019808;10000051;16;1604;160403;1140;160403;Regular;;2;KL;144;0
1011354;10000051;16;1604;160403;1140;160403;Regular;;2;KL;144;0
1026309;10000092;16;1605;160519;1483;160519;Regular;;2;KL;144;0
1026310;10000092;16;1605;160519;1483;160519;Regular;;2;KL;144;0
1032708;10000468;17;1701;170102;1707;170102;Regular;;2;KL;144;12
1032687;10000468;17;1701;170102;1707;170102;Regular;;2;KL;144;12
1032686;10000468;17;1702;170201;1707;170201;Regular;;2;KL;144;12
1032685;10000468;17;1702;170201;1707;170201;Regular;;2;KL;144;12
1030112;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030113;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030114;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030115;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030116;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030117;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030118;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030119;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030120;70000015;20;2002;200202;1865;200202;Regular;;4;KL;144;24
1030109;70000015;20;2002;200205;1865;200205;Regular;;4;KL;144;24
1013413;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1013419;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1019496;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1019498;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1020976;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1020975;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1020974;10000061;20;2002;200801;1535;200801;Regular;;2;KL;144;3
1019504;10000061;20;2002;200805;1535;200805;Regular;;2;KL;144;6
1025281;10000061;20;2002;200805;1535;200805;Regular;;2;KL;144;6
1003480;10000061;20;2002;200805;1205;200805;Regular;;2;KL;144;6
1016796;10000061;20;2005;200501;1703;200501;Regular;;2;KL;144;6
1014637;70000007;21;2102;210201;1544;210201;Regular;;1;KL;144;24
1021111;70000011;21;2102;210203;1684;210203;Regular;;1;KL;144;6
1021122;70000011;21;2102;210203;1684;210203;Regular;;1;KL;144;6
1021298;70000011;21;2102;210204;1684;210204;Regular;;1;KL;144;6
1021299;70000011;21;2102;210204;1684;210204;Regular;;1;KL;144;6
1014651;70000007;21;2102;210205;1544;210205;Regular;;1;KL;144;18
1031319;70000007;21;2104;210401;1544;210401;Regular;;1;KL;144;12
1029871;70000007;21;2104;210408;1544;210408;Regular;;1;KL;144;12
1031320;70000007;21;2104;210408;1544;210408;Regular;;1;KL;144;12
1014632;70000007;21;2104;210408;1544;210408;Regular;;1;KL;144;12
1031322;70000007;21;2104;210406;1544;210406;Regular;;1;KL;144;12
1031323;70000007;21;2104;210406;1544;210406;Regular;;1;KL;144;12
